GEOHASH,LATITUDE,LONGITUDE,MEAN_DAILY_VEHICLES,MEAN_SPEED,PEAK_HOUR_VEHICLES
sxk9bm,41.1190795898438,28.8446044921875,3669.7824858757062,60.56496227996647,489.0
sxk9bn,41.1245727539063,28.8336181640625,3649.225988700565,73.32594898814513,619.0
sxk9bp,41.1300659179688,28.8336181640625,3526.7203389830506,52.432112068965516,512.0
sxk9bq,41.1245727539063,28.8446044921875,4057.487323943662,72.37308429118774,676.0
sxk9br,41.1300659179688,28.8446044921875,442.38418079096044,47.11646055949093,99.0
sxk9bs,41.1135864257813,28.8555908203125,1751.3531073446327,31.0878054623862,243.0
sxk9bt,41.1190795898438,28.8555908203125,3254.954929577465,70.07664670658683,509.0
sxk9bu,41.1135864257813,28.8665771484375,2193.4084507042253,54.33592814371257,415.0
sxk9bv,41.1190795898438,28.8665771484375,1673.7323943661972,92.87917614656928,346.0
sxk9c0,41.0916137695313,28.8775634765625,2532.3502824858756,37.37516465094001,343.0
sxk9c1,41.0971069335938,28.8775634765625,1409.861971830986,30.046809529510355,183.0
sxk9c2,41.0916137695313,28.8885498046875,8892.584745762711,51.050640488447264,1308.0
sxk9c3,41.0971069335938,28.8885498046875,1794.0480225988701,24.104298886360915,231.0
sxk9c4,41.1026000976563,28.8775634765625,1676.7661971830985,32.554903604358756,314.0
sxk9c5,41.1080932617188,28.8775634765625,2451.2429378531074,30.155928143712575,309.0
sxk9c6,41.1026000976563,28.8885498046875,2025.9378531073446,27.632020117351214,262.0
sxk9c7,41.1080932617188,28.8885498046875,971.4745762711865,29.308818236352728,110.0
sxk9c8,41.0916137695313,28.8995361328125,6794.6016949152545,51.53082724769544,1028.0
sxk9c9,41.0971069335938,28.8995361328125,1319.2372881355932,23.138562874251498,186.0
sxk9cb,41.0916137695313,28.9105224609375,9584.369014084506,51.012927938712,1303.0
sxk9cc,41.0971069335938,28.9105224609375,799.228813559322,50.133725113936194,158.0
sxk9cd,41.1026000976563,28.8995361328125,1327.2401129943503,18.815928143712576,178.0
sxk9ce,41.1080932617188,28.8995361328125,1083.231638418079,21.243978430197725,126.0
sxk9cf,41.1026000976563,28.9105224609375,153.909604519774,15.938256359594961,33.0
sxk9ch,41.1135864257813,28.8775634765625,1688.9323943661973,52.36750089809604,311.0
sxk9d0,41.0476684570313,28.9215087890625,1140.0593220338983,20.236914600550964,153.0
sxk9d1,41.0531616210938,28.9215087890625,930.2881355932203,19.728829799976044,135.0
sxk9d2,41.0476684570313,28.9324951171875,2480.584745762712,27.83005988023952,278.0
sxk9d3,41.0531616210938,28.9324951171875,1825.6101694915253,36.176984792240454,227.0
sxk9d4,41.0586547851563,28.9215087890625,2240.262711864407,21.49221743295019,316.0
sxk9d5,41.0641479492188,28.9215087890625,1368.7457627118645,27.963712574850298,224.0
sxk9d6,41.0586547851563,28.9324951171875,1636.954802259887,19.289546162136272,239.0
sxk9d7,41.0641479492188,28.9324951171875,1260.949152542373,20.438936781609197,185.0
sxk9d8,41.0476684570313,28.9434814453125,8479.318309859154,45.33608617594255,1241.0
sxk9d9,41.0531616210938,28.9434814453125,2948.960451977401,42.28542340400048,742.0
sxk9db,41.0476684570313,28.9544677734375,441.3926553672316,20.247064462017732,58.0
sxk9dc,41.0531616210938,28.9544677734375,9184.352112676057,45.77196552549677,1348.0
sxk9dd,41.0586547851563,28.9434814453125,1565.8361581920904,35.35221556886228,185.0
sxk9de,41.0641479492188,28.9434814453125,3324.6638418079096,34.2496408045977,452.0
sxk9df,41.0586547851563,28.9544677734375,5451.358757062147,44.274937133277454,726.0
sxk9dg,41.0641479492188,28.9544677734375,6521.053672316384,48.06525383141762,968.0
sxk9dh,41.0696411132813,28.9215087890625,2336.4322033898306,38.98551245210728,302.0
sxk9dj,41.0751342773438,28.9215087890625,1028.59604519774,17.527508090614887,153.0
sxk9dk,41.0696411132813,28.9324951171875,1710.4661016949153,28.03365269461078,201.0
sxk9dm,41.0751342773438,28.9324951171875,1010.4491525423729,24.71556886227545,136.0
sxk9dn,41.0806274414063,28.9215087890625,2532.3050847457625,21.93092302166886,320.0
sxk9dp,41.0861206054688,28.9215087890625,1127.6440677966102,23.448957584471604,172.0
sxk9dq,41.0806274414063,28.9324951171875,2038.4717514124293,29.211711172314693,263.0
sxk9dr,41.0861206054688,28.9324951171875,1236.8050847457628,25.865221037498504,170.0
sxk9ds,41.0696411132813,28.9434814453125,3767.723163841808,31.28352490421456,472.0
sxk9dt,41.0751342773438,28.9434814453125,3477.2062146892654,23.655052681992338,426.0
sxk9du,41.0696411132813,28.9544677734375,4483.918079096045,61.5365736861008,809.0
sxk9dv,41.0751342773438,28.9544677734375,6985.827683615819,46.59906620375913,1030.0
sxk9dw,41.0806274414063,28.9434814453125,1371.1553672316384,22.357810253953044,183.0
sxk9dx,41.0861206054688,28.9434814453125,2631.401129943503,29.69196695797917,294.0
sxk9dy,41.0806274414063,28.9544677734375,4781.141242937853,42.49880268199234,881.0
sxk9dz,41.0861206054688,28.9544677734375,3456.0649717514125,28.37646636341872,480.0
sxk9e0,41.0476684570313,28.9654541015625,3747.7655367231637,49.9343791162735,472.0
sxk9e1,41.0531616210938,28.9654541015625,7873.686440677966,42.51143301807734,1018.0
sxk9e2,41.0476684570313,28.9764404296875,596.5605633802817,20.05345158197507,93.0
sxk9e3,41.0531616210938,28.9764404296875,2099.5169491525426,28.9169061302682,402.0
sxk9e4,41.0586547851563,28.9654541015625,8940.737288135593,51.76119224323677,1364.0
sxk9e5,41.0641479492188,28.9654541015625,5844.209039548023,52.19396551724138,955.0
sxk9e6,41.0586547851563,28.9764404296875,4257.985875706215,37.51245210727969,595.0
sxk9e7,41.0641479492188,28.9764404296875,6054.985875706215,41.48359674329502,986.0
sxk9e8,41.0476684570313,28.9874267578125,1918.0985915492959,25.277471869762987,230.0
sxk9e9,41.0531616210938,28.9874267578125,1916.2169014084507,18.939549916207806,215.0
sxk9eb,41.0476684570313,28.9984130859375,1211.550847457627,18.20148449658805,186.0
sxk9ec,41.0531616210938,28.9984130859375,1342.9661971830985,21.28999042145594,210.0
sxk9ed,41.0586547851563,28.9874267578125,2152.8647887323946,22.401292948641206,242.0
sxk9ee,41.0641479492188,28.9874267578125,4929.752112676057,26.239645678716784,885.0
sxk9ef,41.0586547851563,28.9984130859375,1439.619718309859,20.95426245210728,213.0
sxk9eg,41.0641479492188,28.9984130859375,7291.543661971831,38.47767803710353,1120.0
sxk9eh,41.0696411132813,28.9654541015625,1980.8079096045199,41.8162654210085,267.0
sxk9ej,41.0751342773438,28.9654541015625,2441.299435028249,33.309580838323356,306.0
sxk9ek,41.0696411132813,28.9764404296875,7346.107344632768,43.35775862068966,1152.0
sxk9em,41.0751342773438,28.9764404296875,1693.9322033898304,23.93401987785894,241.0
sxk9en,41.0806274414063,28.9654541015625,4924.460451977401,48.202586206896555,849.0
sxk9ep,41.0861206054688,28.9654541015625,5970.661016949152,58.753860888303606,902.0
sxk9eq,41.0806274414063,28.9764404296875,3229.9209039548023,27.509397821142105,393.0
sxk9er,41.0861206054688,28.9764404296875,3488.8474576271187,31.88492396120225,476.0
sxk9es,41.0696411132813,28.9874267578125,7261.692957746479,39.87790280105339,1113.0
sxk9et,41.0751342773438,28.9874267578125,1594.8107344632767,17.22596096275895,212.0
sxk9eu,41.0696411132813,28.9984130859375,2287.9774011299437,20.16191616766467,335.0
sxk9ev,41.0751342773438,28.9984130859375,1386.7146892655367,19.16994011976048,200.0
sxk9ew,41.0806274414063,28.9874267578125,2046.3531073446327,19.48096264367816,268.0
sxk9ex,41.0861206054688,28.9874267578125,3437.4406779661017,23.81850832036394,513.0
sxk9ey,41.0806274414063,28.9984130859375,1549.225988700565,18.59504132231405,278.0
sxk9ez,41.0861206054688,28.9984130859375,1538.8954802259886,22.40783327344592,271.0
sxk9f0,41.0916137695313,28.9215087890625,6508.397183098592,52.65193965517241,1034.0
sxk9f1,41.0971069335938,28.9215087890625,6291.760563380281,75.68255298766614,1038.0
sxk9f2,41.0916137695313,28.9324951171875,9135.591549295774,62.3492158505926,1348.0
sxk9f3,41.0971069335938,28.9324951171875,2779.1525423728813,79.56352532630822,639.0
sxk9f8,41.0916137695313,28.9434814453125,8215.239436619719,63.3158965764903,1213.0
sxk9fb,41.0916137695313,28.9544677734375,4995.9915254237285,47.64427681992337,735.0
sxk9fc,41.0971069335938,28.9544677734375,12587.966101694916,52.03364060816473,1602.0
sxk9ff,41.1026000976563,28.9544677734375,8295.54802259887,56.90277777777778,956.0
sxk9fg,41.1080932617188,28.9544677734375,6152.25988700565,69.98658843252305,743.0
sxk9fs,41.1135864257813,28.9434814453125,4169.38418079096,72.57645790923243,638.0
sxk9ft,41.1190795898438,28.9434814453125,5660.85593220339,68.28727098551072,736.0
sxk9fu,41.1135864257813,28.9544677734375,2648.9265536723165,72.44054604239014,534.0
sxk9fw,41.1245727539063,28.9434814453125,5441.5847457627115,67.42744252873563,699.0
sxk9fx,41.1300659179688,28.9434814453125,5566.957627118644,66.31573275862068,704.0
sxk9g0,41.0916137695313,28.9654541015625,6687.081920903955,53.46515804597701,1032.0
sxk9g1,41.0971069335938,28.9654541015625,10236.394366197183,62.64124970074216,1488.0
sxk9g2,41.0916137695313,28.9764404296875,2074.177966101695,32.575909961685824,347.0
sxk9g3,41.0971069335938,28.9764404296875,6116.9350282485875,49.65509397821142,1004.0
sxk9g4,41.1026000976563,28.9654541015625,7206.743661971831,57.636026331538,1318.0
sxk9g6,41.1026000976563,28.9764404296875,9334.081690140845,55.96839837203735,1645.0
sxk9g8,41.0916137695313,28.9874267578125,3338.25988700565,36.86950796121154,499.0
sxk9g9,41.0971069335938,28.9874267578125,2380.5225988700563,28.78622754491018,372.0
sxk9gb,41.0916137695313,28.9984130859375,1179.954802259887,16.276939655172413,145.0
sxk9gc,41.0971069335938,28.9984130859375,1755.1694915254238,22.17816091954023,236.0
sxk9gd,41.1026000976563,28.9874267578125,10028.464788732394,63.16844247575721,1541.0
sxk9ge,41.1080932617188,28.9874267578125,2782.2203389830506,38.67855860169999,465.0
sxk9gf,41.1026000976563,28.9984130859375,11350.014084507042,62.663315380011966,1424.0
sxk9gg,41.1080932617188,28.9984130859375,1858.1638418079096,34.91823297019035,286.0
sxk9gh,41.1135864257813,28.9654541015625,893.8841807909605,48.52642934196332,155.0
sxk9gj,41.1190795898438,28.9654541015625,679.9632768361582,42.36863790596219,106.0
sxk9gk,41.1135864257813,28.9764404296875,1518.8898305084747,45.833413173652694,214.0
sxk9gm,41.1190795898438,28.9764404296875,549.5,46.18094660194175,96.0
sxk9gn,41.1245727539063,28.9654541015625,526.7994350282486,32.13790155123977,94.0
sxk9gp,41.1300659179688,28.9654541015625,563.0197740112994,38.89769381746811,102.0
sxk9gs,41.1135864257813,28.9874267578125,1707.2005649717514,46.58299401197605,276.0
sxk9gu,41.1135864257813,28.9984130859375,1232.053672316384,31.41185628742515,226.0
sxk9hf,40.9707641601563,29.0423583984375,262.638418079096,23.082081348479296,59.0
sxk9hg,40.9762573242188,29.0423583984375,1615.8587570621469,24.692012932582923,226.0
sxk9hk,40.9817504882813,29.0203857421875,187.74858757062148,15.833230159712764,30.0
sxk9hm,40.9872436523438,29.0203857421875,599.3079096045198,16.425164769322947,73.0
sxk9hq,40.9927368164063,29.0203857421875,978.1299435028249,22.91486049574901,103.0
sxk9hr,40.9982299804688,29.0203857421875,752.223163841808,30.654804696860772,84.0
sxk9hs,40.9817504882813,29.0313720703125,570.1553672316384,17.647919414797936,99.0
sxk9ht,40.9872436523438,29.0313720703125,1687.1158192090395,24.472820881226053,215.0
sxk9hu,40.9817504882813,29.0423583984375,1703.3672316384182,27.670417813959055,240.0
sxk9hv,40.9872436523438,29.0423583984375,2913.683615819209,35.07746647509578,391.0
sxk9hw,40.9927368164063,29.0313720703125,2328.2090395480227,25.814176245210728,259.0
sxk9hx,40.9982299804688,29.0313720703125,1836.7598870056497,28.529764043598036,245.0
sxk9hy,40.9927368164063,29.0423583984375,3760.6129943502824,39.421266914142016,452.0
sxk9hz,40.9982299804688,29.0423583984375,958.0141242937854,26.821013537798013,154.0
sxk9j1,40.9652709960938,29.0533447265625,571.7655367231638,32.116276276276274,113.0
sxk9j2,40.9597778320313,29.0643310546875,63.18130311614731,42.427044287102596,22.0
sxk9j3,40.9652709960938,29.0643310546875,1423.7372881355932,27.181872605363985,189.0
sxk9j4,40.9707641601563,29.0533447265625,1322.774011299435,29.10009578544061,215.0
sxk9j5,40.9762573242188,29.0533447265625,1352.7937853107344,25.039511494252874,233.0
sxk9j6,40.9707641601563,29.0643310546875,1228.274011299435,22.95736526946108,225.0
sxk9j7,40.9762573242188,29.0643310546875,295.183615819209,18.917191163766507,62.0
sxk9j8,40.9597778320313,29.0753173828125,1381.3813559322034,32.56580050293378,196.0
sxk9j9,40.9652709960938,29.0753173828125,1424.5464788732395,21.64412257601149,193.0
sxk9jb,40.9597778320313,29.0863037109375,1352.4478873239436,25.662714097496707,212.0
sxk9jc,40.9652709960938,29.0863037109375,1313.8704225352112,22.131673449844385,188.0
sxk9jd,40.9707641601563,29.0753173828125,770.7971830985915,20.55578214971209,117.0
sxk9je,40.9762573242188,29.0753173828125,1814.5352112676057,25.217911877394634,260.0
sxk9jf,40.9707641601563,29.0863037109375,1344.4507042253522,24.40260984077577,204.0
sxk9jg,40.9762573242188,29.0863037109375,1446.5830985915493,25.840977128487605,238.0
sxk9jh,40.9817504882813,29.0533447265625,795.0706214689266,27.454414759793938,120.0
sxk9jj,40.9872436523438,29.0533447265625,1239.4774011299435,29.112122664111165,182.0
sxk9jk,40.9817504882813,29.0643310546875,1537.0677966101696,27.455938697318008,198.0
sxk9jm,40.9872436523438,29.0643310546875,1146.9774011299435,22.97988023952096,179.0
sxk9jn,40.9927368164063,29.0533447265625,2592.330508474576,48.43474616858238,419.0
sxk9jp,40.9982299804688,29.0533447265625,7923.587570621469,48.54286398467433,1041.0
sxk9jq,40.9927368164063,29.0643310546875,4913.754929577465,52.14378067760086,757.0
sxk9jr,40.9982299804688,29.0643310546875,5043.983050847458,51.38721264367816,794.0
sxk9js,40.9817504882813,29.0753173828125,2402.8845070422535,28.270050275317214,322.0
sxk9jt,40.9872436523438,29.0753173828125,3862.8253521126762,32.131194637299494,774.0
sxk9ju,40.9817504882813,29.0863037109375,3577.061971830986,31.373234378740722,653.0
sxk9jv,40.9872436523438,29.0863037109375,7669.653521126761,48.13502513765861,978.0
sxk9jw,40.9927368164063,29.0753173828125,8737.388732394365,46.3677280344745,1169.0
sxk9jx,40.9982299804688,29.0753173828125,2869.061971830986,29.786783191667663,436.0
sxk9jy,40.9927368164063,29.0863037109375,1275.8446327683616,24.1367828482453,182.0
sxk9jz,40.9982299804688,29.0863037109375,1528.4845070422534,22.493055555555557,217.0
sxk9k0,41.0037231445313,29.0093994140625,341.57062146892656,53.321815555020464,56.0
sxk9k1,41.0092163085938,29.0093994140625,682.0593220338983,33.99039731124715,80.0
sxk9k2,41.0037231445313,29.0203857421875,1237.6101694915253,40.681317365269464,147.0
sxk9k3,41.0092163085938,29.0203857421875,1364.650704225352,37.173871392647584,200.0
sxk9k4,41.0147094726563,29.0093994140625,624.0790960451977,36.56957928802589,82.0
sxk9k5,41.0202026367188,29.0093994140625,754.9661016949152,26.07201054397316,87.0
sxk9k6,41.0147094726563,29.0203857421875,1654.256338028169,26.89166866171894,249.0
sxk9k7,41.0202026367188,29.0203857421875,890.8112676056338,20.938106069675566,119.0
sxk9k8,41.0037231445313,29.0313720703125,5232.749295774648,42.53627005027532,687.0
sxk9k9,41.0092163085938,29.0313720703125,420.0621468926554,27.655586558291883,79.0
sxk9kb,41.0037231445313,29.0423583984375,4643.14406779661,47.923500538728604,702.0
sxk9kc,41.0092163085938,29.0423583984375,1137.0281690140846,22.077015211402564,186.0
sxk9kd,41.0147094726563,29.0313720703125,1479.4647887323943,28.620136477912126,238.0
sxk9ke,41.0202026367188,29.0313720703125,1961.4028169014084,27.675164572112507,279.0
sxk9kf,41.0147094726563,29.0423583984375,717.2394366197183,29.907309449386872,129.0
sxk9kg,41.0202026367188,29.0423583984375,4417.180281690141,30.48527298850575,739.0
sxk9kh,41.0256958007813,29.0093994140625,469.9632768361582,24.036658653846153,58.0
sxk9kk,41.0256958007813,29.0203857421875,1169.743661971831,20.051604406130267,132.0
sxk9km,41.0311889648438,29.0203857421875,390.14689265536725,31.50030102347983,59.0
sxk9kp,41.0421752929688,29.0093994140625,2506.6977401129943,22.39272030651341,254.0
sxk9kq,41.0366821289063,29.0203857421875,12.985795454545455,34.61829268292683,7.0
sxk9kr,41.0421752929688,29.0203857421875,417.97740112994353,34.79232613908873,63.0
sxk9ks,41.0256958007813,29.0313720703125,1750.8502824858756,24.277451802179378,248.0
sxk9kt,41.0311889648438,29.0313720703125,311.1271186440678,22.788361104202934,51.0
sxk9ku,41.0256958007813,29.0423583984375,7544.574647887324,38.638213815395666,1175.0
sxk9kv,41.0311889648438,29.0423583984375,5323.4915254237285,49.74871303723213,949.0
sxk9kw,41.0366821289063,29.0313720703125,487.2146892655367,28.692344670111765,67.0
sxk9kx,41.0421752929688,29.0313720703125,2395.322033898305,59.628427733205605,553.0
sxk9ky,41.0366821289063,29.0423583984375,5700.983050847458,49.30887106428828,943.0
sxk9kz,41.0421752929688,29.0423583984375,5050.95197740113,45.17488628202059,867.0
sxk9m0,41.0037231445313,29.0533447265625,3218.4435028248586,54.097102490421456,656.0
sxk9m1,41.0092163085938,29.0533447265625,922.8926553672317,23.968434949591934,172.0
sxk9m2,41.0037231445313,29.0643310546875,5449.69014084507,50.0318410342351,957.0
sxk9m3,41.0092163085938,29.0643310546875,6692.777464788733,54.345582954273404,1027.0
sxk9m4,41.0147094726563,29.0533447265625,5062.5847457627115,47.853328544061306,800.0
sxk9m5,41.0202026367188,29.0533447265625,6184.189265536723,47.157088122605366,951.0
sxk9m6,41.0147094726563,29.0643310546875,3082.276056338028,47.144344703770194,678.0
sxk9m7,41.0202026367188,29.0643310546875,1855.7146892655367,30.159060965385077,331.0
sxk9m8,41.0037231445313,29.0753173828125,6000.774647887324,42.583722321962895,930.0
sxk9m9,41.0092163085938,29.0753173828125,4207.265536723164,36.76556513409962,708.0
sxk9mb,41.0037231445313,29.0863037109375,1509.2627118644068,22.1699604743083,266.0
sxk9mc,41.0092163085938,29.0863037109375,5836.859154929577,42.431290399808475,867.0
sxk9md,41.0147094726563,29.0753173828125,2175.3389830508477,22.91688622754491,323.0
sxk9me,41.0202026367188,29.0753173828125,5318.039436619718,37.72449712643678,763.0
sxk9mf,41.0147094726563,29.0863037109375,1488.1242937853108,20.082155688622755,275.0
sxk9mg,41.0202026367188,29.0863037109375,1393.4435028248588,23.09774796358409,223.0
sxk9mh,41.0256958007813,29.0533447265625,3674.0,42.01352645439311,501.0
sxk9mj,41.0311889648438,29.0533447265625,697.5536723163842,24.155302111138074,114.0
sxk9mk,41.0256958007813,29.0643310546875,1746.8954802259886,42.543723047436515,351.0
sxk9mm,41.0311889648438,29.0643310546875,613.0508474576271,27.12632722007722,121.0
sxk9mn,41.0366821289063,29.0533447265625,889.7146892655368,25.791450933172786,148.0
sxk9mp,41.0421752929688,29.0533447265625,388.2005649717514,27.53060724779628,78.0
sxk9mq,41.0366821289063,29.0643310546875,964.3559322033898,26.617974835230676,156.0
sxk9mr,41.0421752929688,29.0643310546875,341.65819209039546,22.695958472376716,62.0
sxk9ms,41.0256958007813,29.0753173828125,2918.1521126760563,34.880387931034484,561.0
sxk9mt,41.0311889648438,29.0753173828125,1534.0394366197183,21.926032315978457,217.0
sxk9mu,41.0256958007813,29.0863037109375,4187.864788732394,32.11250748055057,627.0
sxk9mv,41.0311889648438,29.0863037109375,4251.752112676057,38.82523923444976,602.0
sxk9mw,41.0366821289063,29.0753173828125,1610.3276836158193,26.90670658682635,233.0
sxk9mx,41.0421752929688,29.0753173828125,1073.7033898305085,28.817179825086857,160.0
sxk9my,41.0366821289063,29.0863037109375,801.6299435028249,22.991245952752127,125.0
sxk9mz,41.0421752929688,29.0863037109375,806.3050847457627,26.578170028818445,135.0
sxk9n0,40.9597778320313,29.0972900390625,2346.3464788732394,24.866171893703616,337.0
sxk9n1,40.9652709960938,29.0972900390625,870.0338983050848,20.496158463385353,147.0
sxk9n2,40.9597778320313,29.1082763671875,9563.791549295775,46.44889899473432,1299.0
sxk9n3,40.9652709960938,29.1082763671875,10042.560563380282,41.67041646720919,1330.0
sxk9n4,40.9707641601563,29.0972900390625,8512.281690140846,46.09155098133078,1198.0
sxk9n5,40.9762573242188,29.0972900390625,9211.938028169014,45.807204404021064,1261.0
sxk9n6,40.9707641601563,29.1082763671875,4142.301408450704,30.069308115872637,740.0
sxk9n7,40.9762573242188,29.1082763671875,1990.3276836158193,25.152298850574713,277.0
sxk9n8,40.9597778320313,29.1192626953125,1404.8587570621469,36.432834032354705,212.0
sxk9n9,40.9652709960938,29.1192626953125,2013.1864406779662,31.97496406324868,317.0
sxk9nc,40.9652709960938,29.1302490234375,559.7683615819209,30.396466770820815,147.0
sxk9nd,40.9707641601563,29.1192626953125,2147.6949152542375,24.17782301520776,356.0
sxk9ne,40.9762573242188,29.1192626953125,2080.8728813559323,30.024185823754788,331.0
sxk9nf,40.9707641601563,29.1302490234375,1543.5621468926554,24.370898203592816,326.0
sxk9ng,40.9762573242188,29.1302490234375,2068.505649717514,32.00957969105497,364.0
sxk9nh,40.9817504882813,29.0972900390625,11387.923943661972,51.0982645122681,1487.0
sxk9nj,40.9872436523438,29.0972900390625,1780.9293785310736,27.85098227120268,291.0
sxk9nk,40.9817504882813,29.1082763671875,3989.728813559322,32.291237730428534,666.0
sxk9nm,40.9872436523438,29.1082763671875,8154.570621468926,56.39190806799138,1146.0
sxk9nn,40.9927368164063,29.0972900390625,1256.6271186440679,29.38468910985983,227.0
sxk9np,40.9982299804688,29.0972900390625,1872.0929577464788,26.945269461077846,331.0
sxk9nq,40.9927368164063,29.1082763671875,6346.641242937853,56.773015682988145,1044.0
sxk9nr,40.9982299804688,29.1082763671875,5296.988732394366,58.39626481503652,839.0
sxk9ns,40.9817504882813,29.1192626953125,1312.3502824858756,23.82865743527995,266.0
sxk9nt,40.9872436523438,29.1192626953125,1392.8559322033898,37.70959232613909,222.0
sxk9nu,40.9817504882813,29.1302490234375,3091.25988700565,33.758410152041186,458.0
sxk9nv,40.9872436523438,29.1302490234375,1615.677966101695,30.198011499760423,271.0
sxk9nw,40.9927368164063,29.1192626953125,5601.78813559322,52.03292230336406,972.0
sxk9nx,40.9982299804688,29.1192626953125,13774.070422535211,61.07022371097021,1811.0
sxk9ny,40.9927368164063,29.1302490234375,1792.6101694915253,26.833433121781823,299.0
sxk9nz,40.9982299804688,29.1302490234375,11230.918309859155,53.242344497607654,1360.0
sxk9p0,40.9597778320313,29.1412353515625,1428.5819209039548,50.75023957834212,329.0
sxk9p1,40.9652709960938,29.1412353515625,600.7372881355932,49.30225311601151,231.0
sxk9p2,40.9597778320313,29.1522216796875,629.8220338983051,28.364117364117366,131.0
sxk9p4,40.9707641601563,29.1412353515625,2087.186440677966,26.706058429118773,386.0
sxk9p5,40.9762573242188,29.1412353515625,2541.8446327683614,29.813173652694612,388.0
sxk9p6,40.9707641601563,29.1522216796875,168.38418079096044,24.54159786612473,50.0
sxk9p7,40.9762573242188,29.1522216796875,1478.5338983050847,34.27957375478927,242.0
sxk9p8,40.9597778320313,29.1632080078125,893.5028248587571,49.023420610136924,243.0
sxk9pb,40.9597778320313,29.1741943359375,1479.087570621469,74.349838148903,339.0
sxk9pc,40.9652709960938,29.1741943359375,54.8328611898017,35.60550618574665,28.0
sxk9pe,40.9762573242188,29.1632080078125,115.25141242937853,43.46909521304577,45.0
sxk9pg,40.9762573242188,29.1741943359375,1118.7005649717514,33.44156467482601,200.0
sxk9ph,40.9817504882813,29.1412353515625,1175.143661971831,26.52616453119387,231.0
sxk9pj,40.9872436523438,29.1412353515625,2312.4591549295774,34.56951423785595,362.0
sxk9pk,40.9817504882813,29.1522216796875,1311.1774647887323,24.86431137724551,232.0
sxk9pm,40.9872436523438,29.1522216796875,3037.194366197183,26.56340558017004,528.0
sxk9pn,40.9927368164063,29.1412353515625,3742.1915492957746,54.506524601939425,827.0
sxk9pp,40.9982299804688,29.1412353515625,11390.059154929577,58.84652163519006,1310.0
sxk9pq,40.9927368164063,29.1522216796875,15047.228169014084,40.94156309751434,1767.0
sxk9pr,40.9982299804688,29.1522216796875,6296.783098591549,29.75038852361028,834.0
sxk9ps,40.9817504882813,29.1632080078125,1623.5254237288136,30.791397076443804,284.0
sxk9pt,40.9872436523438,29.1632080078125,1509.4209039548023,24.66542884523239,268.0
sxk9pu,40.9817504882813,29.1741943359375,304.2429378531073,26.08216051730696,67.0
sxk9pv,40.9872436523438,29.1741943359375,676.5451977401129,23.498965559206525,166.0
sxk9pw,40.9927368164063,29.1632080078125,10868.632768361582,54.84322642412638,1285.0
sxk9px,40.9982299804688,29.1632080078125,2343.5014084507043,38.74622754491018,406.0
sxk9py,40.9927368164063,29.1741943359375,11779.802259887005,57.257300143609385,1420.0
sxk9pz,40.9982299804688,29.1741943359375,2091.8760563380283,28.25329341317365,399.0
sxk9q0,41.0037231445313,29.0972900390625,3737.549295774648,45.33676523404765,663.0
sxk9q1,41.0092163085938,29.0972900390625,5526.540845070423,39.636026331538,855.0
sxk9q2,41.0037231445313,29.1082763671875,3296.1661971830986,43.28309791716543,615.0
sxk9q3,41.0092163085938,29.1082763671875,1586.3577464788732,31.49185628742515,291.0
sxk9q4,41.0147094726563,29.0972900390625,1821.9887005649719,21.73838601532567,303.0
sxk9q5,41.0202026367188,29.0972900390625,1343.2372881355932,22.23679482572763,224.0
sxk9q6,41.0147094726563,29.1082763671875,1110.6525423728813,24.41837345789915,222.0
sxk9q7,41.0202026367188,29.1082763671875,2043.1751412429378,25.947916666666668,285.0
sxk9q8,41.0037231445313,29.1192626953125,8956.21690140845,69.25290106472066,1147.0
sxk9q9,41.0092163085938,29.1192626953125,8636.374647887324,64.25589185309248,1233.0
sxk9qb,41.0037231445313,29.1302490234375,1403.0619718309858,23.022403258655803,337.0
sxk9qc,41.0092163085938,29.1302490234375,1580.6788732394366,24.399545019157088,358.0
sxk9qd,41.0147094726563,29.1192626953125,9643.825352112675,62.01291711517761,1285.0
sxk9qe,41.0202026367188,29.1192626953125,9822.828169014085,44.77878751644147,1418.0
sxk9qf,41.0147094726563,29.1302490234375,1721.4366197183099,23.150880134115674,306.0
sxk9qg,41.0202026367188,29.1302490234375,4201.9323943661975,27.812372861074547,554.0
sxk9qh,41.0256958007813,29.0972900390625,2472.1492957746477,19.8555874611151,319.0
sxk9qj,41.0311889648438,29.0972900390625,5338.295774647887,41.5187178567157,729.0
sxk9qk,41.0256958007813,29.1082763671875,2898.1661971830986,25.66243867416537,396.0
sxk9qm,41.0311889648438,29.1082763671875,8241.177464788732,43.56069848104294,1105.0
sxk9qn,41.0366821289063,29.0972900390625,1512.6101694915253,23.296083363277038,193.0
sxk9qp,41.0421752929688,29.0972900390625,1045.225988700565,23.991497005988023,147.0
sxk9qq,41.0366821289063,29.1082763671875,2029.7577464788733,27.376631150484855,286.0
sxk9qr,41.0421752929688,29.1082763671875,778.2485875706215,24.278643336529242,128.0
sxk9qs,41.0256958007813,29.1192626953125,8578.69014084507,63.9091996650317,1250.0
sxk9qt,41.0311889648438,29.1192626953125,11306.49014084507,57.98732209065901,1710.0
sxk9qu,41.0256958007813,29.1302490234375,6624.042253521126,51.07420706163974,905.0
sxk9qv,41.0311889648438,29.1302490234375,4326.169014084507,54.93895870736086,658.0
sxk9qw,41.0366821289063,29.1192626953125,6465.287323943662,70.15962666028479,1185.0
